numero_college,nom_etablissement,note_a_l_ecrit_g,va_de_la_note_g,pourcentage_hors_segpa_hors_ulis,pourcenetage_allemand_lv1,pourcentage_filles,ips,ecart_type_de_l_ips,ep_2022_2023,region_academique
0421452A,Collège Gambetta,11.0,0.9,99.033816425120772947000,0.000000000000000000000,46.859903381642512077000,88.2,39.4,REP,AUVERGNE-ET-RHONE-ALPES
0421677V,Collège Claude Fauriel,10.9,0.5,100.000000000000000000000,0.000000000000000000000,51.754385964912280702000,97.1,38.8,REP,AUVERGNE-ET-RHONE-ALPES
0693834T,Collège Théodore Monod,10.4,0.2,96.899224806201550388000,0.000000000000000000000,51.162790697674418605000,83.9,32.2,REP,AUVERGNE-ET-RHONE-ALPES
0692157V,Collège Georges Brassens,10.1,0.5,87.951807228915662651000,0.602409638554216867000,40.361445783132530120000,86.9,30.7,REP,AUVERGNE-ET-RHONE-ALPES
0692419E,Collège Emile Malfroy,10.7,0.5,89.444444444444444444000,0.000000000000000000000,46.111111111111111111000,97.2,33.2,HORS EP,AUVERGNE-ET-RHONE-ALPES
0690036P,Collège Victor Schoelcher,9.3,-0.3,87.121212121212121212000,15.909090909090909091000,40.151515151515151515000,75.4,20.6,REP+,AUVERGNE-ET-RHONE-ALPES
0690076H,Collège Marcel Pagnol,11.4,2.1,94.594594594594594595000,0.000000000000000000000,37.837837837837837838000,81.1,31.2,REP+,AUVERGNE-ET-RHONE-ALPES
0692342W,Collège Alain,8.9,0.7,90.000000000000000000000,0.000000000000000000000,46.842105263157894737000,71.8,19.3,REP+,AUVERGNE-ET-RHONE-ALPES
0692700K,Collège Marie Laurencin,11.4,0.3,89.861751152073732719000,0.000000000000000000000,50.691244239631336406000,95.7,34.1,HORS EP,AUVERGNE-ET-RHONE-ALPES
0691793Z,Collège Jacques Duclos,9.2,-0.3,96.721311475409836066000,0.000000000000000000000,43.442622950819672131000,77.5,26.3,REP+,AUVERGNE-ET-RHONE-ALPES
0251395F,Collège Lou Blazer,8.9,0.9,90.643274853801169591000,0.000000000000000000000,50.877192982456140351000,66.2,21.8,REP+,BOURGOGNE-ET-FRANCHE-COMTE
0700787A,Collège Pierre et Marie Curie,11.6,-0.4,90.857142857142857143000,12.571428571428571429000,45.714285714285714286000,99.0,35.6,HORS EP,BOURGOGNE-ET-FRANCHE-COMTE
0701192R,Collège des Thermes,10.7,0.0,86.713286713286713287000,15.384615384615384615000,49.650349650349650350000,89.1,31.2,HORS EP,BOURGOGNE-ET-FRANCHE-COMTE
0390883Y,Collège Maryse Bastié,10.4,0.1,78.767123287671232877000,0.000000000000000000000,35.616438356164383562000,88.0,30.6,REP,BOURGOGNE-ET-FRANCHE-COMTE
0900351T,Collège Simone Signoret,9.2,-0.3,84.158415841584158416000,0.000000000000000000000,48.514851485148514851000,70.1,24.8,REP+,BOURGOGNE-ET-FRANCHE-COMTE
0210024M,Collège Jean-François Champollion,9.7,-1.4,97.520661157024793388000,0.000000000000000000000,44.628099173553719008000,101.0,34.2,HORS EP,BOURGOGNE-ET-FRANCHE-COMTE
0211357L,Collège Jean-Philippe Rameau,9.9,0.0,100.000000000000000000000,0.000000000000000000000,47.500000000000000000000,85.1,32.6,REP,BOURGOGNE-ET-FRANCHE-COMTE
0580542Z,Collège Les Loges,9.8,0.0,89.622641509433962264000,0.000000000000000000000,54.716981132075471698000,88.7,33.5,REP,BOURGOGNE-ET-FRANCHE-COMTE
0580682B,Collège Les Courlis,9.4,-1.2,95.789473684210526316000,0.000000000000000000000,45.263157894736842105000,92.8,28.2,REP,BOURGOGNE-ET-FRANCHE-COMTE
0710536X,Collège Jacques Prévert,10.1,-0.5,83.928571428571428571000,0.000000000000000000000,44.642857142857142857000,93.5,31.2,REP,BOURGOGNE-ET-FRANCHE-COMTE
0890977D,Collège Jacques Prévert,9.7,-0.5,85.585585585585585586000,0.000000000000000000000,50.450450450450450450000,89.3,29.2,REP,BOURGOGNE-ET-FRANCHE-COMTE
0890024T,Collège Marcel Aymé,9.7,-0.5,98.290598290598290598000,0.000000000000000000000,52.991452991452991453000,84.5,28.5,REP,BOURGOGNE-ET-FRANCHE-COMTE
0890790A,Collège Champs Plaisants,9.4,NULL,91.266375545851528384000,0.000000000000000000000,46.288209606986899563000,86.1,29.8,REP,BOURGOGNE-ET-FRANCHE-COMTE
0350913C,Collège Clotilde Vautier,9.8,0.3,85.436893203883495146000,0.000000000000000000000,49.514563106796116505000,84.0,40.0,REP,BRETAGNE
0280656L,Collège Tomas Divi,8.7,-1.1,95.454545454545454545000,0.000000000000000000000,53.030303030303030303000,82.4,32.3,REP,CENTRE-VAL-DE-LOIRE
0280865N,Collège Louis Armand,8.6,-0.5,87.804878048780487805000,0.000000000000000000000,43.902439024390243902000,81.1,25.5,REP+,CENTRE-VAL-DE-LOIRE
0280924C,Collège Pierre Brossolette,10.7,-0.4,95.098039215686274510000,0.000000000000000000000,44.117647058823529412000,92.0,32.1,REP,CENTRE-VAL-DE-LOIRE
0280024Z,Collège Marcel Pagnol,9.9,0.3,98.214285714285714286000,0.000000000000000000000,40.178571428571428571000,87.5,26.5,REP,CENTRE-VAL-DE-LOIRE
0371248F,Collège André Malraux,10.4,-1.4,95.535714285714285714000,0.000000000000000000000,43.750000000000000000000,105.6,32.6,HORS EP,CENTRE-VAL-DE-LOIRE
0450936Y,Collège Jean Rostand,9.4,0.0,91.907514450867052023000,0.000000000000000000000,47.398843930635838150000,82.2,29.4,REP+,CENTRE-VAL-DE-LOIRE
0451070U,Collège Montesquieu,9.1,-0.5,86.335403726708074534000,0.000000000000000000000,52.173913043478260870000,81.3,29.3,REP,CENTRE-VAL-DE-LOIRE
0451421A,Collège Jean Pelletier,9.2,-0.7,100.000000000000000000000,0.000000000000000000000,51.149425287356321839000,89.5,28.8,HORS EP,CENTRE-VAL-DE-LOIRE
0451241E,Collège André Malraux,9.6,0.3,86.597938144329896907000,0.000000000000000000000,56.701030927835051546000,70.4,25.0,REP+,CENTRE-VAL-DE-LOIRE
7200624R,Collège Simon Vinciguerra,12.6,0.1,95.798319327731092437000,0.000000000000000000000,48.739495798319327731000,117.3,36.2,HORS EP,CORSE
7200160L,Collège Henri Tomasi Penta di Casinca,10.5,0.2,98.198198198198198198000,0.000000000000000000000,51.351351351351351351000,92.5,29.4,REP,CORSE
0541471F,Collège Amilcar Zannoni,8.7,-0.9,100.000000000000000000000,0.000000000000000000000,50.877192982456140351000,76.3,23.1,REP,GRAND-EST
0541327Z,Collège Jean Lamour,9.5,0.0,100.000000000000000000000,0.000000000000000000000,38.888888888888888889000,75.0,32.3,REP+,GRAND-EST
0541501N,Collège Louis Armand,10.4,0.1,100.000000000000000000000,0.000000000000000000000,58.227848101265822785000,93.9,35.3,HORS EP,GRAND-EST
0550701N,Collège Jacques Prévert,10.9,-0.3,79.012345679012345679000,0.000000000000000000000,54.320987654320987654000,80.7,31.8,REP+,GRAND-EST
0550024C,Collège Buvignier,9.7,-0.6,97.087378640776699029000,0.000000000000000000000,43.689320388349514563000,86.8,32.6,HORS EP,GRAND-EST
0573268T,Collège Robert Schuman,10.0,1.2,89.705882352941176471000,4.411764705882352941000,38.235294117647058824000,67.0,19.4,REP+,GRAND-EST
0573269U,Collège Charles de Gaulle,10.4,1.3,97.500000000000000000000,0.000000000000000000000,49.500000000000000000000,77.1,26.3,REP,GRAND-EST
0572493A,Collège Louis Armand,9.7,0.2,100.000000000000000000000,32.653061224489795918000,44.897959183673469388000,71.9,24.4,REP,GRAND-EST
0570104D,Collège Nicolas Untersteller,10.2,0.5,97.435897435897435897000,58.974358974358974359000,50.427350427350427350000,68.3,25.5,REP,GRAND-EST
0572579U,Collège Jules Ferry,8.4,-0.1,95.327102803738317757000,20.560747663551401869000,44.859813084112149533000,64.7,21.2,REP+,GRAND-EST
0080079T,Collège Fred Scamaroni,9.8,-0.1,79.746835443037974684000,22.784810126582278481000,54.430379746835443038000,83.2,28.1,REP,GRAND-EST
0080925M,Collège Léo Lagrange,9.0,-0.2,100.000000000000000000000,0.000000000000000000000,54.166666666666666667000,66.7,16.7,REP+,GRAND-EST
0080949N,Collège George Sand,10.2,0.0,91.566265060240963855000,0.000000000000000000000,44.578313253012048193000,84.2,28.1,REP,GRAND-EST
0100081J,Collège Marie Curie,10.1,-0.1,93.421052631578947368000,0.000000000000000000000,42.543859649122807018000,85.7,31.1,REP,GRAND-EST
0511214T,Collège trois Fontaines,9.4,-0.6,83.035714285714285714000,0.000000000000000000000,46.428571428571428571000,82.8,29.3,REP,GRAND-EST
0511470W,Collège Maryse Bastié,10.1,-0.5,78.770949720670391061000,0.000000000000000000000,47.486033519553072626000,85.9,28.1,REP,GRAND-EST
0670066H,Collège Rouget de Lisle,10.3,0.3,91.743119266055045872000,22.935779816513761468000,50.917431192660550459000,83.2,36.0,REP,GRAND-EST
0671590P,Collège Sophie Germain,7.5,-0.7,93.442622950819672131000,34.972677595628415301000,54.098360655737704918000,74.6,20.2,REP,GRAND-EST
0671825V,Collège François Truffaut,9.4,1.4,100.000000000000000000000,1.307189542483660131000,44.444444444444444444000,68.3,20.9,REP+,GRAND-EST
0671909L,Collège international Vauban,11.5,-0.1,98.675496688741721854000,24.503311258278145695000,53.642384105960264901000,105.6,43.1,HORS EP,GRAND-EST
0672459J,Collège Erasme,8.1,NULL,71.200000000000000000000,0.000000000000000000000,47.200000000000000000000,70.4,23.0,REP+,GRAND-EST
0680111B,Collège Saint-Exupéry,10.2,0.8,80.000000000000000000000,0.000000000000000000000,46.285714285714285714000,72.2,22.3,REP+,GRAND-EST
0681127F,Collège Bourtzwiller,7.8,-0.2,83.146067415730337079000,16.292134831460674157000,53.370786516853932584000,70.1,20.2,REP+,GRAND-EST
9710025A,Collège Fernand Balin,8.4,-2.1,100.000000000000000000000,0.000000000000000000000,51.020408163265306122000,93.9,29.3,REP,GUADELOUPE
9710041T,Collège Jean Jaurès,7.6,-1.7,100.000000000000000000000,0.000000000000000000000,48.437500000000000000000,86.0,26.1,REP+,GUADELOUPE
9710015P,Collège Général De Gaulle,8.8,-1.0,85.964912280701754386000,0.000000000000000000000,49.707602339181286550000,86.1,29.5,HORS EP,GUADELOUPE
9710686U,Collège Front de Mer,6.4,-2.4,77.922077922077922078000,0.000000000000000000000,49.350649350649350649000,81.1,27.4,REP,GUADELOUPE
9710029E,Collège Courbaril,10.1,-0.1,100.000000000000000000000,0.000000000000000000000,65.625000000000000000000,95.3,35.5,REP,GUADELOUPE
9710022X,Collège du Mont des Accords,5.5,NULL,93.427230046948356808000,0.000000000000000000000,46.948356807511737089000,83.8,27.3,REP,GUADELOUPE
9730091L,Collège Paul Kapel,6.7,NULL,95.327102803738317757000,0.000000000000000000000,56.074766355140186916000,74.8,23.3,REP+,GUYANE
9730370P,Collège Réeberg Néron,8.5,NULL,95.402298850574712644000,0.000000000000000000000,48.275862068965517241000,96.5,31.6,REP+,GUYANE
9730329V,Collège Paul Jean Louis,4.4,NULL,88.924050632911392405000,0.000000000000000000000,53.797468354430379747000,65.2,16.2,REP+,GUYANE
0020039G,Collège Colbert Quentin,11.7,1.2,97.297297297297297297000,0.000000000000000000000,58.108108108108108108000,86.9,29.6,REP,HAUTS-DE-FRANCE
0021492L,Collège Gérard Philipe,7.2,-0.5,83.333333333333333333000,0.000000000000000000000,42.028985507246376812000,65.7,16.6,REP+,HAUTS-DE-FRANCE
0020072T,Collège Simone Veil,11.1,1.3,100.000000000000000000000,0.000000000000000000000,64.583333333333333333000,76.1,22.1,REP,HAUTS-DE-FRANCE
0600007G,Collège Henri Baumont,10.3,1.0,97.810218978102189781000,0.000000000000000000000,46.715328467153284672000,72.5,24.1,REP+,HAUTS-DE-FRANCE
0601524F,Collège André Malraux,8.5,0.6,83.928571428571428571000,0.000000000000000000000,47.321428571428571429000,73.2,25.1,REP+,HAUTS-DE-FRANCE
0600022Y,Collège Gabriel Havez,8.2,0.4,100.000000000000000000000,0.000000000000000000000,48.571428571428571429000,68.9,21.7,REP+,HAUTS-DE-FRANCE
0601177D,Collège Jean-Jacques Rousseau,9.4,0.8,92.635658914728682171000,0.000000000000000000000,46.124031007751937984000,75.0,23.5,REP,HAUTS-DE-FRANCE
0601605U,Collège Paul Eluard,9.5,0.8,96.250000000000000000000,0.000000000000000000000,48.125000000000000000000,83.6,29.0,REP,HAUTS-DE-FRANCE
0601296H,Collège Lucie et Raymond Aubrac,8.8,-1.2,97.540983606557377049000,0.000000000000000000000,52.459016393442622951000,91.6,28.5,HORS EP,HAUTS-DE-FRANCE
0801512J,Collège de Ponthieu,10.6,0.4,83.229813664596273292000,0.000000000000000000000,40.372670807453416149000,88.3,32.6,REP,HAUTS-DE-FRANCE
0801263N,Collège Arthur Rimbaud,10.3,1.0,96.124031007751937984000,0.000000000000000000000,48.837209302325581395000,75.6,29.0,REP+,HAUTS-DE-FRANCE
0801489J,Collège du Marquenterre,10.3,0.3,100.000000000000000000000,0.000000000000000000000,48.051948051948051948000,89.1,27.2,REP,HAUTS-DE-FRANCE
0590006L,Collège Les Rochambelles,8.2,-0.6,100.000000000000000000000,5.737704918032786885000,54.918032786885245902000,75.7,23.4,REP,HAUTS-DE-FRANCE
0590031N,Collège Jean Macé,8.7,-0.6,87.218045112781954887000,10.526315789473684211000,51.127819548872180451000,76.9,23.9,REP,HAUTS-DE-FRANCE
0590058T,Collège Paul Langevin,10.4,0.7,100.000000000000000000000,0.000000000000000000000,55.000000000000000000000,79.4,23.9,REP,HAUTS-DE-FRANCE
0594402P,Collège André Canivez,7.9,-1.1,91.411042944785276074000,3.067484662576687117000,46.625766871165644172000,72.3,20.9,REP,HAUTS-DE-FRANCE
0595190W,Collège Gayant,8.1,-0.3,83.823529411764705882000,0.000000000000000000000,33.823529411764705882000,73.9,22.9,REP+,HAUTS-DE-FRANCE
0593663L,Collège Jean Deconinck,10.1,0.2,86.324786324786324786000,0.000000000000000000000,44.444444444444444444000,74.3,21.8,REP,HAUTS-DE-FRANCE
0593664M,Collège Lucie Aubrac,9.2,0.1,96.385542168674698795000,0.000000000000000000000,55.421686746987951807000,71.4,22.2,REP+,HAUTS-DE-FRANCE
0595170Z,Collège des Flandres,11.0,-0.1,100.000000000000000000000,0.000000000000000000000,52.542372881355932203000,98.8,32.6,HORS EP,HAUTS-DE-FRANCE
0590109Y,Collège Eugène Thomas,9.1,0.3,96.153846153846153846000,0.000000000000000000000,51.282051282051282051000,71.7,24.5,REP+,HAUTS-DE-FRANCE
0594533G,Collège Voltaire,9.0,-0.4,100.000000000000000000000,0.000000000000000000000,52.941176470588235294000,74.8,25.4,REP,HAUTS-DE-FRANCE
0593686L,Collège Jacques Brel,9.2,0.3,100.000000000000000000000,9.333333333333333333000,50.666666666666666667000,69.0,25.0,REP+,HAUTS-DE-FRANCE
0590151U,Collège Ernest Coutelle,9.5,0.0,94.029850746268656716000,0.000000000000000000000,52.238805970149253731000,88.0,31.6,REP,HAUTS-DE-FRANCE
0593254S,Collège Jules Verne,9.1,0.1,74.626865671641791045000,0.000000000000000000000,37.313432835820895522000,68.5,23.4,REP+,HAUTS-DE-FRANCE
0590157A,Collège Saint-Exupéry,9.0,-0.6,100.000000000000000000000,0.000000000000000000000,54.237288135593220339000,81.8,26.0,REP,HAUTS-DE-FRANCE
0594303G,Collège Jehan Froissart,9.9,0.6,100.000000000000000000000,8.000000000000000000000,43.000000000000000000000,79.0,23.3,REP,HAUTS-DE-FRANCE
0594865T,Collège Anatole France,10.8,0.6,97.183098591549295775000,0.000000000000000000000,42.253521126760563380000,88.8,35.8,REP,HAUTS-DE-FRANCE
0594412A,Collège Jean Jaurès,9.8,0.5,95.138888888888888889000,0.000000000000000000000,52.083333333333333333000,79.9,27.5,REP,HAUTS-DE-FRANCE
0595328W,Collège Simone de Beauvoir,8.9,-0.3,90.370370370370370370000,0.000000000000000000000,48.148148148148148148000,80.1,28.5,REP,HAUTS-DE-FRANCE
0594392D,Collège Pablo Néruda,9.5,0.1,100.000000000000000000000,0.000000000000000000000,48.809523809523809524000,85.3,29.8,REP,HAUTS-DE-FRANCE
0595169Y,Collège Emile Zola,8.8,-0.2,94.186046511627906977000,0.000000000000000000000,43.023255813953488372000,78.8,22.2,REP,HAUTS-DE-FRANCE
0622789V,Collège Charles Péguy,10.1,1.1,83.962264150943396226000,0.000000000000000000000,51.886792452830188679000,81.1,32.0,REP,HAUTS-DE-FRANCE
0623313P,Collège Lavoisier,9.0,-0.9,100.000000000000000000000,0.000000000000000000000,53.763440860215053763000,78.9,26.9,REP,HAUTS-DE-FRANCE
0622420U,Collège Paul Langevin,10.0,0.6,86.991869918699186992000,0.000000000000000000000,47.154471544715447154000,75.8,24.2,REP+,HAUTS-DE-FRANCE
0622947S,Collège George Sand,10.9,-0.3,89.696969696969696970000,0.000000000000000000000,51.515151515151515152000,95.8,34.7,HORS EP,HAUTS-DE-FRANCE
0623314R,Collège Simone Signoret,8.3,-0.8,100.000000000000000000000,0.000000000000000000000,50.892857142857142857000,79.3,27.0,REP,HAUTS-DE-FRANCE
0622943M,Collège Adulphe Delegorgue,10.4,0.3,82.926829268292682927000,0.000000000000000000000,59.349593495934959350000,81.6,25.4,REP,HAUTS-DE-FRANCE
0622095R,Collège Jean Moulin,9.9,0.6,86.231884057971014493000,0.000000000000000000000,45.652173913043478261000,78.5,24.4,REP,HAUTS-DE-FRANCE
0772056S,Collège Jean de La Fontaine,9.8,0.8,99.305555555555555556000,0.000000000000000000000,52.777777777777777778000,79.2,26.0,REP,ILE-DE-FRANCE
0771029A,Collège Henri Dunant,9.7,1.6,100.000000000000000000000,0.000000000000000000000,42.134831460674157303000,77.9,25.3,REP+,ILE-DE-FRANCE
0931434D,Collège Claude Debussy,9.6,0.7,95.121951219512195122000,0.000000000000000000000,48.780487804878048780000,78.9,23.4,REP+,ILE-DE-FRANCE
0931376R,Collège Jean-Baptiste Clément,8.9,0.3,98.648648648648648649000,0.000000000000000000000,50.675675675675675676000,81.5,28.6,HORS EP,ILE-DE-FRANCE
0931145P,Collège Robespierre,10.4,0.9,92.187500000000000000000,9.375000000000000000000,50.000000000000000000000,85.2,26.9,REP,ILE-DE-FRANCE
0931207G,Collège Evariste Galois,8.9,0.5,96.747967479674796748000,0.000000000000000000000,47.967479674796747967000,85.9,25.6,REP,ILE-DE-FRANCE
0931188L,Collège Raymond Poincaré,8.7,0.1,98.936170212765957447000,0.000000000000000000000,49.468085106382978723000,81.4,23.8,REP+,ILE-DE-FRANCE
0930894S,Collège Honoré de Balzac,9.0,-0.8,89.320388349514563107000,10.679611650485436893000,48.058252427184466019000,90.2,29.2,HORS EP,ILE-DE-FRANCE
0931710D,Collège Olympe de Gouges,10.0,0.7,100.000000000000000000000,0.000000000000000000000,46.896551724137931034000,86.3,26.5,REP,ILE-DE-FRANCE
0931883S,Collège René Cassin,10.2,0.4,93.670886075949367089000,0.000000000000000000000,56.962025316455696203000,77.8,28.4,HORS EP,ILE-DE-FRANCE
0931217T,Collège Irène et Frédéric Joliot Curie,10.7,0.6,96.491228070175438596000,0.000000000000000000000,46.491228070175438596000,96.6,36.4,REP,ILE-DE-FRANCE
0931218U,Collège Jean Lolive,9.8,0.7,99.130434782608695652000,0.000000000000000000000,49.565217391304347826000,82.9,28.7,REP+,ILE-DE-FRANCE
0930593P,Collège Saint-Exupéry,9.9,0.6,93.170731707317073171000,0.000000000000000000000,50.731707317073170732000,102.8,31.9,HORS EP,ILE-DE-FRANCE
0931723T,Collège Langevin Wallon,9.9,0.3,97.810218978102189781000,0.000000000000000000000,52.554744525547445255000,87.4,24.7,HORS EP,ILE-DE-FRANCE
0931232J,Collège Henri Barbusse,8.5,0.4,91.025641025641025641000,10.256410256410256410000,45.512820512820512821000,87.5,24.7,REP,ILE-DE-FRANCE
0932582B,Collège Dora Maar,8.8,0.3,99.358974358974358974000,0.000000000000000000000,48.076923076923076923000,79.5,25.3,REP,ILE-DE-FRANCE
0931190N,Collège Evariste Galois,8.2,-0.1,91.758241758241758242000,0.000000000000000000000,48.901098901098901099000,74.1,20.8,REP+,ILE-DE-FRANCE
0932262D,Collège de la Pléiade,10.7,1.1,100.000000000000000000000,7.100591715976331361000,59.763313609467455621000,79.1,23.7,REP,ILE-DE-FRANCE
0931192R,Collège Les Mousseaux,9.2,-0.1,99.371069182389937107000,0.000000000000000000000,44.025157232704402516000,89.1,27.0,HORS EP,ILE-DE-FRANCE
0940521F,Collège Louis Pasteur,10.8,0.7,100.000000000000000000000,8.849557522123893805000,58.407079646017699115000,89.5,24.8,REP,ILE-DE-FRANCE
0941781A,Collège Henri Wallon,9.6,0.0,100.000000000000000000000,0.000000000000000000000,47.422680412371134021000,90.2,31.0,REP,ILE-DE-FRANCE
0941679P,Collège Albert Cron,9.4,0.2,100.000000000000000000000,0.000000000000000000000,56.470588235294117647000,96.9,29.9,HORS EP,ILE-DE-FRANCE
0941603G,Collège Janusz Korczak,11.1,0.9,85.401459854014598540000,0.000000000000000000000,48.905109489051094891000,92.9,29.9,REP,ILE-DE-FRANCE
0941039U,Collège Guy Môquet,8.7,-0.1,95.726495726495726496000,0.000000000000000000000,41.880341880341880342000,86.8,28.4,HORS EP,ILE-DE-FRANCE
0941602F,Collège Georges Brassens,10.9,1.1,100.000000000000000000000,0.000000000000000000000,52.702702702702702703000,91.5,30.6,REP,ILE-DE-FRANCE
0940791Z,Collège Pierre Brossolette,10.6,1.4,87.692307692307692308000,0.000000000000000000000,51.538461538461538462000,80.7,24.1,REP,ILE-DE-FRANCE
0941411Y,Collège les Prunais,10.7,-0.1,90.476190476190476190000,0.000000000000000000000,44.642857142857142857000,101.3,36.4,HORS EP,ILE-DE-FRANCE
